inst_name,plz,ror_id,dfg_inst_id,federal_state
Global Climate Forum e.V. (GCF),10178,02tce8t86,231515554,Berlin
"Internationale Akademie Berlin für innovative Pädagogik, Psychologie und Ökonomie gGmbH (INA)",10717,04ttja383,231664114,Berlin
Internationale Hochschule Liebenzell,75378,,232836625,Baden-Württemberg
Bard College Berlin,13156,05k2sh226,232885451,Berlin
Fachhochschule Dresden (FHD),01069,,233034154,Sachsen
Fliedner Fachhochschule Düsseldorf,40489,036f7qt17,233034640,Nordrhein-Westfalen
Leibniz-Fachhochschule,30539,03eqwj662,233118106,Niedersachsen
Hochschule der Wirtschaft für Management gGmbH,68163,,233235700,Baden-Württemberg
Institut für Zelltechnologie e.V. (IZT),18055,,234141661,Mecklenburg-Vorpommern
VICTORIA - Internationale Hochschule Berlin,10963,,234371039,Berlin
MSB Medical School Berlin - Hochschule für Gesundheit und Medizin,14197,,234379335,Berlin
Theologische Hochschule Ewersbach,35716,,234382734,Hessen
Freiburg-Seminar für Mathematik und Naturwissenschaften,79279,,236125858,Baden-Württemberg
Alfred Toepfer Akademie für Naturschutz,29640,,236614892,Niedersachsen
Institut für Mikroökologie,35745,052qwkx28,236904090,Hessen
Deutsches Institut für Zell- und Gewebeersatz (DIZG),12555,04tshyq54,237520761,Berlin
Studium Hallense e.V.,06108,,237875891,Sachsen-Anhalt
Immunologisches und Onkologisches Zentrum Köln (IOZK),50674,,239068605,Nordrhein-Westfalen
European Molecular Biology Organization,69117,04wfr2810,239711194,Baden-Württemberg
"Max Planck Institute Luxembourg for International, European and Regulatory Procedural Law",2721,04ys0ah18,239768808,Niedersachsen
Betriebswirtschaftliches Institut für empirische  Gründungs- und Organisationsforschung e.V.,65375,05ekwy955,239834146,Hessen
Dr. Carl - Institut für Umweltforschung,82299,,240905890,Bayern
Felix-Klein-Zentrum für Mathematik e.V.,67663,,242184794,Rheinland-Pfalz
Alexander von Humboldt Institut für Internet und Gesellschaft (HIIG),10117,02h1qnm70,243312567,Berlin
ex oriente e.V.,14195,,244821825,Berlin
Max-Planck-Institut für empirische Ästhetik (MPIEA),60322,000rdbk18,244850363,Hessen
International Institute for Subjective Experience and Research (ISER),20457,,248466782,Hamburg
Nationales Institut für Wissenschaftskommunikation (NaWik) gGmbH,76133,,249089471,Baden-Württemberg
Deutsches Tanzfilminstitut Bremen,28195,,250007152,Bremen
Institut für Angewandte Informatik (InfAI) e.V. - An-Institut an der Universität Leipzig,04109,,250148565,Sachsen
Institut für Bildungsmonitoring und Qualitätsentwicklung (IfBQ),20537,,252463329,Hamburg
Institut für EnergieTransformation,47533,0554mjv55,252482584,Nordrhein-Westfalen
Zentrum Bundesrepublik Deutschland des Internationalen Theaterinstituts e.V.,10997,027mwd906,252525534,Berlin
Selma Stern Zentrum für Jüdische Studien Berlin-Brandenburg (ZJS),10178,,252617664,Berlin
Hermann Buhl Institut für Hypoxie- und Schlafmedizinforschung gGmbH,83043,02tzf4h03,252661551,Bayern
Fraunhofer-Einrichtung für Wertstoffkreisläufe und Ressourcenstrategie IWKS,63755,02s7vm534,253377316,Bayern
HIAT gGmbH Hydrogen and Informatics Institute of Applied Technologies,19061,,253766736,Mecklenburg-Vorpommern
Institut für Rehabilitationsforschung IfR,26548,,254034454,Niedersachsen
International Solar Energy Research Center (ISC) Konstanz e.V.,78467,,254489726,Baden-Württemberg
Institute for Integrated Management of Material Fluxes and of Resources (UNU-FLORES),01067,03xp99m49,254587240,Sachsen
Institut für Dopinganalytik und Sportbiochemie,01731,,255111469,Sachsen
Institut für Sozialpädagogische Forschung Mainz e.V. (ism),55116,04b8mn532,255465878,Rheinland-Pfalz
Lurija Institut für Rehabilitationswissenschaften und Gesundheitsforschung,78473,,255997144,Baden-Württemberg
Institut für Therapie- und Gesundheitsforschung,24114,03326wy09,256417623,Schleswig-Holstein
Regensburg Center of Biomedical Engineering (RCBE),93053,,257392325,Bayern
Fachhochschule für Interkulturelle Theologie (FIT) Hermannsburg,29320,,257864502,Niedersachsen
Europäische Organisation für die Nutzung meteorologischer Satelliten (EUMETSAT),64295,02h919y47,258030891,Hessen
Institut für Praxisforschung und Projektberatung (IPP),80337,030t3gw93,259037767,Bayern
Institut für Ionenstrahl- und Vakuumverfahrenstechnik e.V.,73730,03vz97823,259535999,Baden-Württemberg
Zentrum für zivilgesellschaftliche Entwicklung,79114,,260193067,Baden-Württemberg
Institut für KulturSemiotik,30974,,260615130,Niedersachsen
Photonik-Zentrum Kaiserslautern e.V.,67663,000aqgk72,260878041,Rheinland-Pfalz
Berlin Institute of Health (BIH),10178,,260999281,Berlin
Vetus Latina-Institut,88631,,262121454,Baden-Württemberg
General Numerics Research Lab e.V.,07749,01yvp8p19,262309906,Thüringen
Hochschule Fresenius Heidelberg,69126,,262843003,Baden-Württemberg
SRH Wilhelm Löhe Hochschule,90763,03bh13774,262843542,Bayern
Quadriga Hochschule Berlin,10117,,263400775,Berlin
Kolleg für Management und Gestaltung nachhaltiger Entwicklung gGmbH,10999,,263847891,Berlin
Leibniz-Institut für Finanzmarktforschung SAFE,60323,05wxywg93,263945553,Hessen
adelphi research gGmbH,10559,021e69h28,267555687,Berlin
CeTIM - Center for Technology and Innovation Management,85579,01qfx0j16,267644809,Bayern
CentMa Research,53359,00e5y8987,268135331,Nordrhein-Westfalen
empirica  Gesellschaft für Kommunikations- und Technologieforschung mbH,53111,034fmtr90,268166363,Nordrhein-Westfalen
European Institute for Participatory Media,10117,02ay1zt80,268214415,Berlin
European Severe Storms Laboratory,82234,,268222905,Bayern
Fraunhofer Italia Research Konsortialgesellschaft GmbH,39100,015hz7767,268224867,Sachsen-Anhalt
Fraunhofer-Center für Maritime Logistik und Dienstleistungen (CML),21073,0525gz420,268226241,Hamburg
Fraunhofer-Institutszentrum Schloss Birlinghoven (IZB),53754,,268226616,Nordrhein-Westfalen
"Pathologie Hamburg - West Institut für Histologie, Zytologie und molekulare Diagnostik",22767,033sga382,268226816,Hamburg
Gesellschaft für Anlagen- und Reaktorsicherheit,50667,03sj2jc05,268247556,Nordrhein-Westfalen
Institut für soziale Infrastruktur,60486,03gsqqb61,268252539,Hessen
iabi - Institut für angewandte Bauinformatik,80333,046ra5d44,268252943,Bayern
ISaR Institute for Safety and Reliability,85748,,268254308,Bayern
nexus Institut für Kooperationsmanagement und interdisziplinäre Forschung,10585,02hrrdm75,268266357,Berlin
Prüf- und Forschungsinstitut Pirmasens,66953,03sjtg710,268311878,Rheinland-Pfalz
Scientific Academy for Service Technology,58097,,268322602,Nordrhein-Westfalen
sine-Institut,81669,019b9yp12,268322950,Bayern
Technologie- und Förderzentrum TFZ,94315,00ygfxx68,268328987,Bayern
Forschungsgruppe Soziale Neurowissenschaften,10115,,268473240,Berlin
Institut für Lebensmittel- und Umweltforschung,14558,01r4sa504,268522171,Brandenburg
Institut für Medien- und Kommunikationspolitik (IfM),50733,040b3ts84,268758615,Nordrhein-Westfalen
Center of Maritime Technologies gGmbH,22305,03c0cr114,269204630,Hamburg
CEWUS Chemnitzer Werkstoff- und Oberflächentechnik GmbH,09119,,269216888,Sachsen
FEhS - Institut für Baustoff-Forschung,47229,03kam7s13,269220333,Nordrhein-Westfalen
Fernwärme-Forschungsinstitut,30966,,269220923,Niedersachsen
Institut für Kalk- und Mörtelforschung,50968,,269223772,Nordrhein-Westfalen
Forschungsvereinigung für die Sport- und Freizeitschifffahrt,50829,,269316745,Nordrhein-Westfalen
Forschungsvereinigung Programmiersprachen für Fertigungseinrichtungen e.V.,52062,,269317448,Nordrhein-Westfalen
Friedrich-Wilhelm-Bessel-Institut Forschungsgesellschaft,28359,01mjy0s49,269319305,Bremen
"Gesellschaft zur Förderung von Medizin-, Bio- und Umwelttechnologien (GMBU)",06120,02kpprd93,269320301,Sachsen-Anhalt
Günter-Köhler-Institut für Fügetechnik und Werkstoffprüfung,07745,02747fj94,269322651,Thüringen
IAB - Institut für Angewandte Bauforschung Weimar gGmbH,99428,012yg6072,269324647,Thüringen
IFINKOR - Institut für Instandhaltung und Korrosionsschutztechnik,58638,04j6d9v78,269326362,Nordrhein-Westfalen
Hüttentechnische Vereinigung der Deutschen Glasindustrie (HVG),63071,,269329531,Hessen
Institut für Innovationen im Lebensmittel- und Umweltbereich e.V.,28199,,269330355,Bremen
Institut für Kunststofftechnologie und -recycling e.V.,06369,02w28c661,269376757,Sachsen-Anhalt
VHT - Versuchsanstalt für Holz- und Trockenbau GmbH,64285,,269377932,Hessen
Institut für Ziegelforschung Essen e.V.,45307,03pkbp732,269381837,Nordrhein-Westfalen
Institution for Paper Science and Technology - IfP-gGmbH,64283,,269382203,Hessen
International Performance Research Institute - IPRI,70173,01xe8ky38,269382591,Baden-Württemberg
ISC International Shoe Competence Center Pirmasens,66953,,269432964,Rheinland-Pfalz
Oel-Waerme-Institut GmbH (OWI),52134,000p86k36,269434572,Nordrhein-Westfalen
Pilot Pflanzenöltechnologie Magdeburg e.V. (PPM),39114,,269435469,Sachsen-Anhalt
Schweißtechnische Lehr- und Versuchsanstalt Halle GmbH (SLV),06118,033wye414,269435920,Sachsen-Anhalt
SID Sächsisches Institut für die Druckindustrie GmbH,04329,04zp2d344,269436106,Sachsen
TIME - Technologie-Institut für Metall und Engineering GmbH,57537,,269438345,Rheinland-Pfalz
Versuchs- und Lehranstalt für Brauerei in Berlin (VLB) e.V.,13353,05mk46e13,269440342,Berlin
Institut für Assistenzsysteme und Qualifizierung (IAQ) e.V.,76135,052rnf523,269511750,Baden-Württemberg
Institut für Polymertechnologien e.V.,23966,,269514450,Mecklenburg-Vorpommern
Institut für angewandte Photonik e.V.,12489,049rk3218,269572240,Berlin
Optotransmitter-Umweltschutz-Technologie e.V. (OUT e.V.),12555,,269573165,Berlin
Versuchsanstalt der Hefeindustrie e.V.,12489,011bx4w73,269573586,Berlin
CeWOTec gGmbH  - Chemnitzer Werkstoff- und OberflächenTechnik,09117,,269574910,Sachsen
"Institut für innovative Technologien, Technologietransfer, Ausbildung und berufsbegleitende Weiterbildung (ITW) e.V.",09116,00xx3t779,269577079,Sachsen
Institut für angewandte Informatik im Bauwesen e.V.,23966,,269577531,Mecklenburg-Vorpommern
CEBra - Centrum für Energietechnologie Brandenburg e.V.,03046,,269578349,Brandenburg
Zentrum für Telematik (ZfT) e.V.,97074,,269581977,Bayern
Forschungszentrum Sensorik Greifswald e.V.,17489,,269624992,Mecklenburg-Vorpommern
Forschungsvereinigung Kalk-Sand e.V.,30419,,269631176,Niedersachsen
"Institut für Lebensmitteltechnik, Biotechnologie und Qualitätssicherung (ILBQ) e.V.",06366,,269635701,Sachsen-Anhalt
Frankenförder Forschungsgesellschaft mbH,14943,,269636417,Brandenburg
Technologie Centrum Westbayern GmbH,86720,,269637699,Bayern
Schiffbau-Versuchsanstalt Potsdam GmbH,14469,045a7h037,269637920,Brandenburg
FITT - Institut für Technologietransfer an der Hochschule für Technik und Wirtschaft des Saarlandes gGmbH,66117,,269638901,Saarland
FITR - Forschungsinstitut für Tief- und Rohrleitungsbau gGmbH,99423,,269639200,Thüringen
"Niedersächsisches Zentrum für Biomedizintechnik, Implantatforschung und Entwicklung",30625,,270226963,Niedersachsen
Leibniz-Institut für Bildungsverläufe e.V. (LIfBi),96047,04c14rw28,270461233,Bayern
VWA-Hochschule für berufsbegleitendes Studium,70191,,270741345,Baden-Württemberg
Hochschule der Bayerischen Wirtschaft (HDBW) gGmbH,80797,,270742317,Bayern
Hochschule für Soziale Arbeit und Pädagogik (HSAP),10245,,270752983,Berlin
BAU Berlin International University of Applied Sciences,10587,,270753581,Berlin
NBS Northern Business School - University of Applied Sciences,22043,,270817552,Hamburg
Hochschule der bildenden Künste (HBK) Essen,45257,,270920872,Nordrhein-Westfalen
HSD Hochschule Döpfer,14482,,270921240,Brandenburg
Institut für angewandte Forschung im Bauwesen e.V.,10178,05ycrqt76,271474171,Berlin
Brandenburgisches Zentrum für Medienwissenschaften (ZEM),14467,,274449910,Brandenburg
Deutsches Zentrum für Hochschul- und Wissenschaftsforschung (DZHW) GmbH,30159,01n8j6z65,274959024,Niedersachsen
diversu e.V.,21339,,278428857,Niedersachsen
Institut für Entwicklungsstrategie (IFDS),80336,,279412663,Bayern
ISDC - International Security and Development Center gGmbH,10117,048tb3g40,280558709,Berlin
Fraunhofer USA Center for Coatings and Diamond Technologies (CCD),,,281237679,
Wieland-Forschungszentrum e.V.,99510,,283301531,Thüringen
Leibniz-Institut für Immuntherapie,93053,,285787555,Bayern
MBN Research Center gGmbH,60438,04jm9wm67,290458632,Hessen
Forschungsinstitut für Notfallmedizin und Gesundheit UG,44225,,290473880,Nordrhein-Westfalen
Forschungsinstitut für Wärmeschutz e.V. München,82166,14743444,299000196,Bayern
Hochschule Meißen (FH) und Fortbildungszentrum,01662,,316212059,Sachsen
Institut für Qualitätssicherung und Transparenz im Gesundheitswesen,10787,,316244577,Berlin
Medizinische Hochschule Brandenburg Theodor Fontane,16816,04839sh14,316438779,Brandenburg
Forschungsverbund Marbach Weimar Wolfenbüttel (MWW),99423,,318197534,Thüringen
Max-Planck-Forschungsstelle für Neurogenetik,60438,04fx38p98,321495913,Hessen
Cusanus Hochschule für Gesellschaftsgestaltung,56068,,321664161,Rheinland-Pfalz
DMT-Gesellschaft für Lehre und Bildung mbH,44787,,322183336,Nordrhein-Westfalen
Institut für nervenärztliche Versorgungsforschung (INVF),22769,,326486615,Hamburg
Deutsche Institute für Textil- und Faserforschung Denkendorf (DITF),73770,03tgwp072,326921109,Baden-Württemberg
VDW-Forschungsinstitut e.V.,60325,,329403039,Hessen
Gesellschaftswissenschaftliches Institut München für Zukunftsfragen (GIM),81679,,333071958,Bayern
Institut für Energie- und Regulierungsrecht Berlin,10829,,336564076,Berlin
IST-Hochschule für Management,40233,,349202097,Nordrhein-Westfalen
Hochschule für Kommunikation und Gestaltung,70376,,349230088,Baden-Württemberg
Felsberger Institut für Bildung und Wissenschaft e.V.,34587,,358794549,Hessen
"Fraunhofer-Institut für Gießerei-, Composite- und Verarbeitungstechnik (IGCV)",86159,05xp9bk66,364139595,Bayern
Immanuel Cardio Centrum Berlin,10117,,368707115,Berlin
Helex Institut,44805,,377288219,Nordrhein-Westfalen
Berliner Antike-Kolleg (BAK),10117,,378721553,Berlin
"Nomen franconica Institut für ostfränkische Namenforschung, Genealogie und Landeskunde",96049,,379172601,Bayern
Zentrum für Osteuropa- und Internationale Studien (ZOiS),10117,00a0w0523,382757644,Berlin
Hochschule der Polizei Rheinland-Pfalz / Landespolizeischule,55483,,385542531,Rheinland-Pfalz
briq - Institute on Behavior and Inequality,53113,01tbnxe16,386406034,Nordrhein-Westfalen
Institut für forensisches Sachverständigenwesen,80638,,387688123,Bayern
Institut für kommunale Planung und Entwicklung (IKPE),99084,,388023791,Thüringen
Heidelberg School of Education,69115,,388073128,Baden-Württemberg
Forschungsvereinigung Gießereitechnik e.V.,40549,04g5je597,388296810,Nordrhein-Westfalen
Endokrinologikum Berlin,10117,,388600785,Berlin
Zentrum deutsche Sportgeschichte Berlin-Brandenburg e.V.,10119,,389370307,Berlin
Munich Aerospace - Fakultät für Luft- und Raumfahrt e.V.,82024,,389684390,Bayern
Zentrum für Internationale Bildungsvergleichsstudien (ZIB) e.V.,80335,,390217239,Bayern
ISÖ - Institut für Sozialökologie gemeinnützige GmbH,53721,,390662930,Nordrhein-Westfalen
European Forest Institute (EFI) - Standort Bonn,53113,04zerf618,390724708,Nordrhein-Westfalen
Deutsches Zentrum für Herz-Kreislauf-Forschung (DZHK),13347,031t5w623,390773590,Berlin
Institut für angewandte Narrationsforschung (IANA),70569,,390998498,Baden-Württemberg
Humanities Data Centre (HDC),37077,,391009643,Niedersachsen
Climate Analytics gGmbH,10969,02yr08r26,391349021,Berlin
CURAC - Deutsche Gesellschaft für Computer- und Roboterassistierte Chirurgie e.V.,70597,,391625956,Baden-Württemberg
Bundesamt für die Sicherheit der nuklearen Entsorgung (BASE),10623,00eefy724,391972596,Berlin
DEval - Deutsches Evaluierungsinstitut der Entwicklungszusammenarbeit gGmbH,53113,,391975602,Nordrhein-Westfalen
EURAMET e.V. - European Association of National Metrology Institutes,38116,,392062966,Niedersachsen
Sekretariat des Rahmenübereinkommens der Vereinten Nationen zu Klimaänderung (UNFCCC),53113,,392108315,Nordrhein-Westfalen
Sekretariat des Übereinkommens der Vereinten Nationen zur Bekämpfung der Wüstenbildung (UNCCD),53153,,392108521,Nordrhein-Westfalen
Sekretariat des Abkommens zur Erhaltung der europäischen Fledermauspopulation (EUROBATS),53113,,392154389,Nordrhein-Westfalen
United Nations Office for Disaster Risk Reduction (UNDRR) - Bonn office,53113,,392160816,Nordrhein-Westfalen
"Europäisches WHO-Zentrum für Umwelt und Gesundheit, Bonn (ECEH)",53113,,392161953,Nordrhein-Westfalen
Plattform der Vereinten Nationen für raumfahrtgestützte Informationen für Katastrophenmanagement und Notfallmaßnahmen (UN-SPIDER),53113,,392171306,Nordrhein-Westfalen
Forschungsinstitut für biologischen Landbau (FiBL) Deutschland e.V.,60486,,392432723,Hessen
Institut für Volkskunde der Deutschen des östlichen Europa (IVDE),79100,,392433672,Baden-Württemberg
ARENA2036 e.V.,70569,,393435830,Baden-Württemberg
Institut M.-Dominique Chenu,10119,,393537666,Berlin
Forschungsstelle für Energiewirtschaft (FfE) e.V.,80995,01ccttc97,394104772,Bayern
NAKO e.V.,69123,,394418902,Baden-Württemberg
Gauss Centre for Supercomputing (GCS),10178,0585fsj26,394470063,Berlin
Baltische Historische Kommission (BHK) e.V.,14195,,395191329,Berlin
Kommission für geschichtliche Landeskunde in Baden-Württemberg,70182,,395443558,Baden-Württemberg
bifa Umweltinstitut GmbH,86167,05wbxb284,395456253,Bayern
Frauenakademie München e.V. (FAM),80469,,395456946,Bayern
Orff-Zentrum München - Staatsinstitut für Forschung und Dokumentation,80539,,395562104,Bayern
Welterbe Grube Messel gGmbH,64409,,395751025,Hessen
Institut für Brand- und Katastrophenschutz Heyrothsberge (IBK),39175,00sf4jq50,395856680,Sachsen-Anhalt
Cherenkov Telescope Array Observatory gGmbH,69117,,396801090,Baden-Württemberg
Hector Fellow Academy,76131,,398939320,Baden-Württemberg
RWTH Aachen Business School gGmbH,52074,,399557076,Nordrhein-Westfalen
Institut für Pilzkrankheiten und Mikrobiologie,10117,,399735271,Berlin
Sustainable Europe Research Institute SERI Germany e.V.,51103,01kh6gx25,401331136,Nordrhein-Westfalen
Wichern-Institut für diakonische Praxisforschung und Entwicklung,90592,,401333088,Bayern
Institute of Clinical Economics e.V.,89081,,401380370,Baden-Württemberg
Hochschule für Angewandte Wissenschaften Europa,14469,041w2kh96,401747057,Brandenburg
GFBio - Gesellschaft für Biologische Daten e.V.,28359,,403249756,Bremen
Institut für Audiopädagogik,42697,,403472715,Nordrhein-Westfalen
Forschungslabor Ophtha-Lab,48145,,403839024,Nordrhein-Westfalen
Hopp-Kindertumorzentrum am NCT Heidelberg (KiTZ),69120,02cypar22,405025203,Baden-Württemberg
ife Institut für Ernährungswirtschaft Kiel e. V.,24118,,405372062,Schleswig-Holstein
Berlin-Brandenburger Herzinfarktregister e.V.,10587,,406042160,Berlin
Fraunhofer-Institut für Additive Produktionstechnologien (IAPT),21029,059ne2r23,406075564,Hamburg
CISPA - Helmholtz-Zentrum für Informationssicherheit,66123,02njgxr09,407295139,Saarland
Weizenbaum-Institut e.V.,10623,,407603476,Berlin
Institut für Digitale Technologien IFDT,04157,,411263857,Sachsen
Berliner Institut für Staat-Kirche-Forschung,10997,,413254876,Berlin
"Institut für Klimaschutz, Energie und Mobilität (IKEM)",10179,03rvn2t89,414914658,Berlin
Ruhr Graduate School in Economics,45128,,415766103,Nordrhein-Westfalen
European LeukemiaNet Foundation,69469,,417790563,Baden-Württemberg
Leibniz-Institut für Resilienzforschung (LIR),55122,00q5t0010,417993509,Rheinland-Pfalz
Duale Hochschule Sachsen,01591,,418058922,Sachsen
Creative Clinical Research CCR,13435,,418605997,Berlin
CODE University of Applied Sciences,12435,,418871644,Berlin
Barenboim-Said Akademie,10117,,419338318,Berlin
media Akademie - Hochschule Stuttgart,70178,,419338573,Baden-Württemberg
Institut für Energiemanagement (ifem),09648,,422217634,Sachsen
Ithaka Institute for Carbon Strategies,63773,,422237597,Bayern
Max-Planck-Forschungsstelle für die Wissenschaft der Pathogene,10117,04rhq3086,422764581,Berlin
Deutsches Zentrum für Integrations- und Migrationsforschung DeZIM,10117,,423291328,Berlin
United Nations University Bonn,53113,,423718497,Nordrhein-Westfalen
Institut für Stadt- und Regionalmanagement (isr),80335,,424612361,Bayern
Fraunhofer Chile Research,,00h0my365,425479828,
Center for Population and Health e.V.,65189,,427113123,Hessen
NewClimate Institute for Climate Policy and Global Sustainability gGmbH,50668,03e7w2h22,428316317,Nordrhein-Westfalen
Social CRM Research Center e.V.,04109,,428858763,Sachsen
Forschungsinstitut Dialog der Zivilisationen (DOC),10117,,428862264,Berlin
Einstein Center Chronoi,14195,,429045771,Berlin
INVITE GmbH,51368,,429625014,Nordrhein-Westfalen
Minor - Projektkontor für Bildung und Forschung,10555,,430846051,Berlin
George-Huntington-Institut (GHI),48149,0501yf769,432450157,Nordrhein-Westfalen
"Institut Mensch, Ethik und Wissenschaft",10243,02zb6h937,432888605,Berlin
WifOR GmbH,64283,,433786290,Hessen
Max-Planck-Institut für Verhaltensbiologie,78315,026stee22,434519351,Baden-Württemberg
Kommission für Zeitgeschichte e.V.,53111,,435267817,Nordrhein-Westfalen
Institut für empirische Sozial- und Wirtschaftsforschung (INES Berlin),10115,,438946432,Berlin
Duale Hochschule Schleswig-Holstein,24106,,439450200,Schleswig-Holstein
Deutsche Akademie für Psychoanalyse (DAP) e.V.,10625,,441284945,Berlin
Akademie für Islam in Wissenschaft und Gesellschaft (AIWG),60486,,442400328,Hessen
Deutsches Zentrum für Infektionsforschung e.V. (DZIF),38124,028s4q594,442451613,Niedersachsen
Mannheimer Zentrum für Evaluation und Entwicklungsforschung,68161,03nr7d398,445158095,Baden-Württemberg
International Center for Personalized Medicine (ICPM) P7 Medicine,40235,,446101767,Nordrhein-Westfalen
Deutsches Zentrum Kulturgutverluste,39112,,446430104,Sachsen-Anhalt
Fraunhofer-Einrichtung für Energieinfrastrukturen und Geothermie IEG,44801,00y718461,446762178,Nordrhein-Westfalen
Biologische Station Westliches Ruhrgebiet e.V. (BSWR),46117,,446963894,Nordrhein-Westfalen
Einstein Center Digital Future (ECDF),10117,,447856276,Berlin
Fraunhofer Austria Research GmbH,1040,,448073802,Berlin
Institut für alternative und nachhaltige Ernährung (IFANE),35444,03fmtg610,451495623,Hessen
Max-Planck-Institut für Sicherheit und Privatsphäre (MPI-SP),44799,00bj0r217,451746537,Nordrhein-Westfalen
Die Agronauten e.V.,79098,,453192754,Baden-Württemberg
Barkhausen Institut gGmbH,01067,,456272783,Sachsen
Forschungsinstitut für pflanzenbasierte Ernährung gGmbH,35444,,456922872,Hessen
Institut für psychologische Forschung an der SFU Berlin,12101,,457405914,Berlin
Steinbeis-Transferzentrum Biopolymeranalytik und Biomedizinische Massenspektrometrie,65428,,458057849,Hessen
Landeskrebsregister NRW gGmbH (LKR NRW),44801,,459473397,Nordrhein-Westfalen
FAIR-DI e.V.,12489,,459711442,Berlin
Konferenz für Geschichtsdidaktik (KGD),50923,,460093123,Nordrhein-Westfalen
Verein für Computergenealogie (CompGen) e.V.,13465,,460110604,Berlin
Clio-online - Historisches Fachinformationssystem e.V.,10099,,460113699,Berlin
Institut für Bildung und gesellschaftliche Innovation (ibugi),53111,,460932461,Nordrhein-Westfalen
Berlin School of Business and Innovation (BSBI),10783,,461480981,Berlin
Institute for Science and Innovation Communication - inscico gGmbH,47533,,463488374,Nordrhein-Westfalen
Center for Independent Social Research (CISR) e.V.,10437,,463913769,Berlin
HMU Health and Medical University Potsdam,14471,,464596969,Brandenburg
EU-OPENSCREEN ERIC,13125,,465151472,Berlin
IB-Cancer Research Foundation,66123,,465155965,Saarland
Freiburger Forschungsstelle für Arbeitswissenschaften,79098,,465883331,Baden-Württemberg
XU Exponential University of Applied Sciences,14482,,466184659,Brandenburg
DBU Digital Business University of Applied Sciences,10999,,466184998,Berlin
German International University (GIU),13507,,466469471,Berlin
Deutsch-Amerikanisches Institut (DAI),69115,,466487625,Baden-Württemberg
All European Academies,10117,,466670887,Berlin
Klima-Bündnis der europäischen Städte mit indigenen Völkern der Regenwälder - Alianza del Clima e.V.,60486,,466673644,Hessen
Berufsakademie Hamburg gGmbH,21079,,467011192,Hamburg
"Helmholtz School for Data Science in Life, Earth and Energy (HDS-LEE)",52425,,467292409,Nordrhein-Westfalen
Technische Universität Nürnberg,90461,,468049761,Bayern
Center for Advanced Internet Studies (CAIS) GmbH,44801,,468374501,Nordrhein-Westfalen
INFRAFRONTIER GmbH,85764,,468856337,Bayern
Bundesfachschule für Orthopädie-Technik e.V.,44135,,470994374,Nordrhein-Westfalen
Center for Precise Psychiatry and Neurosciences (CPPN),87600,,471323749,Bayern
Max-Planck-Zentrum für Physik und Medizin,91054,,491011255,Bayern
Fraunhofer-Institut für Translationale Medizin und Pharmakologie ITMP,60596,,494838725,Hessen
COGITO GmbH - Zentrum für Angewandte Neurokognition und Neuropsychologische Forschung,40225,,495304584,Nordrhein-Westfalen
Blockchain Research Lab gGmbH,22765,,495336140,Hamburg
Deutsches Zentrum für Schienenverkehrsforschung (DZSF),01219,,495464460,Sachsen
BioMed Center Innovation gGmbH,95447,,496353184,Bayern
German BioImaging - Gesellschaft für Mikroskopie und Bildanalyse e.V. (GerBI-GMB),78464,,497297770,Baden-Württemberg
HIS-Institut für Hochschulentwicklung e.V.,30159,,497437708,Niedersachsen
Forschungsstelle Nachhaltigkeit und Klimapolitik,04229,,499042706,Sachsen
Max-Planck-Institut für Multidisziplinäre Naturwissenschaften,37077,,499504236,Niedersachsen
Zentrum für Digitalisierungs- und Technologieforschung (dtec.bw),85579,,499549975,Bayern
European Centre for Advanced Studies (ECAS),21335,,500714054,Niedersachsen
Beneficial Design e.V.,10407,,502365615,Berlin
Forschungsstelle Ordensgeschichte,72108,,503334639,Baden-Württemberg
Institut für ImplantatTechnologie und Biomaterialien e.V.,18119,,503759030,Mecklenburg-Vorpommern
Gesellschaft für Natur- und Wirkstoffforschung e.V. (GENAWIF),52005,,504727461,Nordrhein-Westfalen
University of Labour gGmbH,60323,,505354398,Hessen
Ausbildungs- und Forschungszentrum ETHNOS e.V.,44357,,505706968,Nordrhein-Westfalen
Forschungsinstitut für Informationsmanagement (fim),86159,,505888031,Bayern
Hessische Hochschule für öffentliches Management und Sicherheit (HöMS),65199,,506558230,Hessen
IINAS GmbH - Internationales Institut für Nachhaltigkeitsanalysen und -strategien,64285,,507848067,Hessen
Max-Planck-Institut für biologische Intelligenz,82152,,510239287,Bayern
ILS Research gGmbH,44135,,511637303,Nordrhein-Westfalen
Schreibmotorik Institut e.V.,90562,,512333728,Bayern
INI-Research gGmbH,20146,,512340702,Hamburg
Centre for innovative process engineering (CENTIV) GmbH,28857,,513178638,Niedersachsen
Forschungsinstitut Betriebliche Bildung (f-bb),90408,,515424160,Bayern
CineGraph - Hamburgisches Centrum für Filmforschung e.V.,22767,,516821142,Hamburg
Berufliche Hochschule Hamburg (BHH),20537,,518492057,Hamburg
Gisma University of Applied Sciences,14469,,518492237,Brandenburg
Kolping Hochschule für Gesundheit und Soziales,50670,,518492840,Nordrhein-Westfalen
Innovationszentrum für Prozessdatentechnik - Inprodat e.V.,76857,,519467995,Rheinland-Pfalz
Institut für Kommunikations- und Prüfungsforschung gGmbH,69123,,520191497,Baden-Württemberg
Versuchsanstalt für Holzbau und ökologische Bautechnik,16225,,521750480,Brandenburg
